"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"2954","Spencer Chandler","Tennessee Tech",29,-27.5,-0.04,0.32,97323.8527702994
"2955","Garrett Golday","Tennessee Tech",29,-5.2,-1.22,0.27,81473.8555358419
"2956","Cade Crosland","Tennessee Tech",29,-5.1,-0.36,0.31,93107.3693477294
"2957","Caden Mills","Tennessee Tech",29,-9.6,0,0.32,97913.9753129752
"2958","Micaiah Henry","Tennessee Tech",29,-3.1,-0.68,0.29,88749.7193561272
"2959","Jared Sherfield","Tennessee Tech",29,-2.6,-0.23,0.31,94817.5676184644
"2960","Courtney Alexander II","Tennessee Tech",29,-4.4,-1.72,0.25,74892.2535304692
"2961","Hunter Vick","Tennessee Tech",29,-3.3,-1.05,0.28,83864.4303851914
"2962","Jr. Clay","Tennessee Tech",29,-3,-0.73,0.29,88078.5996017116
"2963","Maverick Smith","Tennessee Tech",29,-5.9,-0.07,0.32,97011.4349535886
"2964","Tyler Thompson","Tennessee Tech",29,-4,-0.06,0.32,97080.8611350799
"2965","Kamaka Hepa","Texas",28,2.7,0.85,0.36,109291.852006586
"2966","Kerwin Roach Jr.","Texas",28,7.8,6.54,0.62,185763.551165982
"2967","Jericho Sims","Texas",28,0.4,0.74,0.36,107836.960253263
"2968","Blake Nevins","Texas",28,-7.6,-0.02,0.32,97712.6393866505
"2969","Andrew Jones","Texas",28,-2.7,-0.01,0.32,97821.696346743
"2970","Gerald Liddell","Texas",28,-9.4,-0.14,0.32,96051.6179944718
"2971","Jaxson Hayes","Texas",28,12.9,8.82,0.72,216303.095276292
"2972","Elijah Mitrou-Long","Texas",28,3,2.29,0.43,128653.656921477
"2973","Courtney Ramey","Texas",28,5.5,4.47,0.52,157865.34266055
"2974","Royce Hamm Jr.","Texas",28,1.7,0.31,0.34,102037.766518233
"2975","Matt Coleman","Texas",28,3.9,4.65,0.53,160277.778492048
"2976","Jase Febres","Texas",28,4.2,3.9,0.5,150297.269001381
"2977","Drayton Whiteside","Texas",28,23.4,0.07,0.33,98827.1775502336
"2978","Dylan Osetkowski","Texas",28,7,6.38,0.61,183553.649688942
"2979","Frank Byers","Texas A&M",27,-2.4,0,0.32,97909.0040555351
"2980","John Walker III","Texas A&M",27,2.2,1.3,0.38,115400.373358583
"2981","Christian Mekowulu","Texas A&M",27,3.4,2.81,0.45,135563.793535692
"2982","Cameron Alo","Texas A&M",27,-47.5,-0.04,0.32,97348.494779162
"2983","Wendell Mitchell","Texas A&M",27,5.1,4.71,0.53,161093.686119407
"2984","Isiah Jasey","Texas A&M",27,15.2,0.72,0.36,107533.358459599
"2985","John Brown","Texas A&M",27,-4.2,-0.02,0.32,97585.8723219275
"2986","Zach Walker","Texas A&M",27,-3.1,-0.02,0.32,97640.5561537688
"2987","Jay Jay Chandler","Texas A&M",27,2,2.26,0.43,128238.645697682
"2988","Josh Nebo","Texas A&M",27,10,5.62,0.58,173377.663253933
"2989","Mark French","Texas A&M",27,-5.1,-0.11,0.32,96488.467242022
"2990","Brandon Mahan","Texas A&M",27,3.2,3.08,0.46,139210.210868017
"2991","TJ Starks","Texas A&M",27,-3.4,-0.96,0.28,85003.6197409945
"2992","Chris Collins","Texas A&M",27,-0.3,0.4,0.34,103301.575563701
"2993","Savion Flagg","Texas A&M",27,3.1,4.34,0.52,156226.825085534
"2994","Devocio Butler","Texas Southern",27,-0.5,1.01,0.37,111410.93926289
"2995","Derrick Bruce","Texas Southern",27,-2.9,-0.36,0.31,93081.9130811826
"2996","John Jones","Texas Southern",27,-3.1,-0.52,0.3,90873.4319634112
"2997","Trayvon Reed","Texas Southern",27,0.6,0.91,0.37,110096.041669979
"2998","Chris Baldwin","Texas Southern",27,-6.2,0,0.32,97913.9753129752
"2999","Kevin Granger","Texas Southern",27,-6.2,-0.01,0.32,97809.5789067327
"3000","Tyrik Armstrong","Texas Southern",27,-1.3,0.27,0.34,101472.152825738
"3001","Divonte Lumpkin","Texas Southern",27,-9.6,-0.16,0.32,95741.5358116446
"3002","Justin Hopkins","Texas Southern",27,-4.7,-1.17,0.27,82243.3290473701
"3003","Eden Ewing","Texas Southern",27,-1.8,0.08,0.33,98933.0830881989
"3004","Shawn Olden","Texas Southern",27,-3.7,-0.37,0.31,92906.6762564185
"3005","Michael Dobbins","Texas Southern",27,-11.8,-0.38,0.31,92798.551407096
"3006","Jeremy Combs","Texas Southern",27,3.1,3.87,0.5,149825.088317024
"3007","Jalyn Patterson","Texas Southern",27,-2.4,-0.25,0.31,94568.3190557772
"3008","Cainan McClelland","Texas Southern",27,-4.1,-0.57,0.3,90240.8394541564
"3009","Tre'Larenz Nottingham","Texas State",28,1.4,2.66,0.44,133648.705379342
"3010","Eric Terry","Texas State",28,4.8,3.42,0.48,143794.597952347
"3011","Jaylen Shead","Texas State",28,1.7,2.65,0.44,133476.131728206
"3012","Isaiah Gurley","Texas State",28,-5.5,-0.64,0.3,89357.1984441759
"3013","Shelby Adams","Texas State",28,-1,0.22,0.33,100934.014207846
"3014","Chandler Davis","Texas State",28,-2.4,-0.06,0.32,97127.8064578026
"3015","Alex Peacock","Texas State",28,4.7,4.55,0.53,159018.230524386
"3016","Mason Harrell","Texas State",28,-2.1,-0.03,0.32,97520.8908853889
"3017","Quentin Scott","Texas State",28,-3.6,-0.39,0.31,92679.2412285333
"3018","Alonzo Sule","Texas State",28,-0.3,0.61,0.35,106063.286616594
"3019","Akiem Daschner","Texas State",28,-0.9,0.09,0.33,99139.9672929166
"3020","Nijal Pearson","Texas State",28,3.3,4.42,0.52,157175.048056009
"3021","Malik Ondigo","Texas Tech",28,-5.6,-0.33,0.31,93513.3472090213
"3022","Davide Moretti","Texas Tech",28,9.2,8.52,0.7,212272.781465399
"3023","Josh Mballa","Texas Tech",28,0.8,0.14,0.33,99725.9986498974
"3024","Parker Hicks","Texas Tech",28,-1.7,0.01,0.33,98082.953679712
"3025","Deshawn Corprew","Texas Tech",28,7,3.14,0.46,140086.6613092
"3026","Avery Benson","Texas Tech",28,5.3,0.43,0.34,103688.002057215
"3027","Norense Odiase","Texas Tech",28,6.8,3.58,0.48,145899.037753693
"3028","Matt Mooney","Texas Tech",28,6.2,6.08,0.6,179577.265144029
"3029","Jarrett Culver","Texas Tech",28,10.8,10.06,0.77,232904.920201148
"3030","Khavon Moore","Texas Tech",28,1.4,0.01,0.33,97995.4684260114
"3031","Brandone Francis","Texas Tech",28,4,3.51,0.48,145084.106623331
"3032","Andrew Sorrells","Texas Tech",28,-1.2,0.04,0.33,98441.2836914446
"3033","Kyler Edwards","Texas Tech",28,4.7,3.28,0.47,141995.757324886
"3034","Tariq Owens","Texas Tech",28,13.8,9.65,0.75,227430.500490129
"3035","DJ Bryant","Texas-Arlington",28,1.5,1.02,0.37,111588.040309194
"3036","Patrick Mwamba","Texas-Arlington",28,-2.2,-0.06,0.32,97142.1875953972
"3037","Pedro Castro","Texas-Arlington",28,-1.1,0.31,0.34,102142.029765794
"3038","Tiandre Jackson-Young","Texas-Arlington",28,0.7,1.6,0.4,119399.394879339
"3039","Isaiah Durham","Texas-Arlington",28,-20.5,-0.05,0.32,97248.847699224
"3040","Jabari Narcis","Texas-Arlington",28,-1,0.31,0.34,102048.552371429
"3041","Radshad Davis","Texas-Arlington",28,2,2.37,0.43,129744.226522402
"3042","Andres Ibarguen","Texas-Arlington",28,1.9,1.87,0.41,123059.39439717
"3043","Patrick Binzer","Texas-Arlington",28,-24.1,-0.08,0.32,96854.5648435048
"3044","Brian Warren","Texas-Arlington",28,1.5,2.61,0.44,132896.09251189
"3045","David Azore","Texas-Arlington",28,-5.8,-2.1,0.23,69770.0890403024
"3046","Ayoub Nouhi","Texas-Arlington",28,-2.7,-0.18,0.32,95489.5552001487
"3047","Edric Dennis","Texas-Arlington",28,-0.6,0.9,0.37,110044.464874038
"3048","Scott Muirhead","Texas-Arlington",28,-8.4,-0.03,0.32,97453.7789099473
"3049","Dylan Alderson","Toledo",28,-0.3,0.3,0.34,101947.884408266
"3050","Luke Knapke","Toledo",28,7.6,6.15,0.6,180519.229656477
"3051","Chris Darrington","Toledo",28,1.6,1.38,0.39,116379.355984468
"3052","Nate Navigato","Toledo",28,5.9,6.5,0.61,185110.407833559
"3053","Willie Jackson","Toledo",28,2.3,2.82,0.45,135790.296452808
"3054","Jaelan Sanford","Toledo",28,0.1,1.74,0.4,121218.608785058
"3055","James Gordon IV","Toledo",28,0.2,0.03,0.33,98256.7257589803
"3056","Matt Schaffer","Toledo",28,-21,-0.14,0.32,96092.3645509899
"3057","Logan Hill","Toledo",28,-0.8,0.03,0.33,98273.5037528407
"3058","AJ Edu","Toledo",28,3.5,1.91,0.41,123488.431668742
"3059","Spencer Littleson","Toledo",28,2,1.69,0.4,120540.298461845
"3060","Marreon Jackson","Toledo",28,3.6,4.06,0.51,152408.899371525
"3061","Blake Williams","Toledo",28,-12.6,-0.07,0.32,97024.7416383745
"3062","Chris Caliguiran","Towson",29,-11.4,-0.08,0.32,96826.2984696119
"3063","Brian Fobbs","Towson",29,0.5,2.05,0.42,125366.244577649
"3064","Yagizhan Selcuk","Towson",29,-8.6,-0.17,0.32,95622.9113237632
"3065","Tobias Howard","Towson",29,-4.3,-1.52,0.26,77554.7475906596
"3066","Solomon Uyaelunmo","Towson",29,-3.3,-0.52,0.3,90919.2875277295
"3067","Allen Betrand","Towson",29,-5.4,-1.45,0.26,78400.5899018282
"3068","Jakigh Dottin","Towson",29,-5.8,-1.68,0.25,75357.4089464608
"3069","Nakye Sanders","Towson",29,-0.8,0.66,0.35,106786.64130756
"3070","Jordan McNeil","Towson",29,-5.7,-2.08,0.23,70042.8347533039
"3071","Alex Thomas","Towson",29,-2,0,0.32,97913.9753129752
"3072","Quinton Drayton","Towson",29,-3,-0.04,0.32,97404.8499820392
"3073","Dennis Tunstall","Towson",29,1.7,2.46,0.43,130922.653303001
"3074","Nicholas Timberlake","Towson",29,-2.8,-0.12,0.32,96238.4901329858
"3075","Atakan Sahinkaya","Troy",26,4.4,0.21,0.33,100722.353362222
"3076","Devante Foster","Troy",26,-4.4,-0.31,0.31,93701.4082391047
"3077","KJ Simon","Troy",26,-1.5,0.15,0.33,99882.1630542903
"3078","Javan Johnson","Troy",26,-2.1,-0.07,0.32,96935.6892094232
"3079","Davion Thomas","Troy",26,-14,-0.69,0.29,88621.5479441433
"3080","Spencer Rodgers","Troy",26,-6,-0.82,0.29,86917.9362598575
"3081","Jordon Varnado","Troy",26,4.7,4.37,0.52,156541.44832083
"3082","Zay Williams","Troy",26,-2.1,-0.02,0.32,97592.6121998031
"3083","Eric Walker","Troy",26,-8.4,-0.08,0.32,96840.1837059102
"3084","Malik Burnett","Troy",26,-7.5,-1.23,0.27,81374.7452113668
"3085","Darian Adams","Troy",26,-3,-0.74,0.29,87937.5220406043
"3086","Charles Norman","Troy",26,-2,0,0.32,97913.9753129752
"3087","Alex Hicks","Troy",26,-2.1,-0.07,0.32,96933.1079795985
"3088","Jalen Tuck","Troy",26,-9,-0.09,0.32,96649.1726988842
"3089","B.J. Miller","Troy",26,-0.7,0.94,0.37,110581.36067757
"3090","Connor Crabtree","Tulane",26,-1.1,0.43,0.34,103710.126884284
"3091","Shakwon Barrett","Tulane",26,-7.3,-2.99,0.19,57830.0573655891
"3092","Cameron Galic","Tulane",26,1,0.05,0.33,98649.6258130077
"3093","Kevin Zhang","Tulane",26,-4.9,-1.61,0.25,76243.2603199119
"3094","Jordan Cornish","Tulane",26,-5.7,-2.8,0.2,60284.8069288555
"3095","Caleb Daniels","Tulane",26,0.8,2.26,0.43,128196.963616068
"3096","Buay Koka","Tulane",26,0.7,0.54,0.35,105196.915263297
"3097","Moses Wood","Tulane",26,-0.3,0.75,0.36,108006.583927456
"3098","Samir Sehic","Tulane",26,-0.6,0.94,0.37,110489.727018794
"3099","Bul Ajang","Tulane",26,-5.7,-0.52,0.3,90942.0735565266
"3100","Blake Paul","Tulane",26,-0.6,0.5,0.35,104617.429167658
"3101","Grant Quinn","Tulane",26,3.4,0.05,0.33,98541.2141603713
"3102","Simon Falokun","Tulsa",28,-4.9,-0.28,0.31,94125.7439849255
"3103","Lindsay Deline Jr.","Tulsa",28,-2.2,0,0.32,97911.5784567094
"3104","Alex Foree","Tulsa",28,-2.2,0,0.32,97911.5784567094
"3105","Peter Hewitt","Tulsa",28,-8.1,-0.14,0.32,96013.2682942195
"3106","DaQuan Jeffries","Tulsa",28,9.7,7.97,0.68,204898.853163757
"3107","Martins Igbanu","Tulsa",28,1.1,2.1,0.42,126148.942123747
"3108","Jeriah Horne","Tulsa",28,3.7,3.07,0.46,139173.459071942
"3109","Zeke Moore","Tulsa",28,-1.5,0.07,0.33,98794.8199906457
"3110","Darien Jackson","Tulsa",28,0.5,0.59,0.35,105823.600990017
"3111","Lawson Korita","Tulsa",28,1.4,1.89,0.41,123299.080023747
"3112","Chris Barnes","Tulsa",28,-6,-0.99,0.28,84683.3287259241
"3113","Curran Scott","Tulsa",28,-1,0.61,0.35,106051.302335265
"3114","Elijah Joiner","Tulsa",28,2,2.28,0.43,128497.861264202
"3115","Sterling Taplin","Tulsa",28,0.7,1.83,0.41,122473.363040189
"3116","Rogers Printup","UC-Davis",26,-1.6,0.13,0.33,99710.5112709493
"3117","Jonah Underwood","UC-Davis",26,0.8,0.1,0.33,99323.326797248
"3118","TJ Shorts II","UC-Davis",26,2.1,3.09,0.46,139452.416266566
"3119","Siler Schneider","UC-Davis",26,-4.7,-1.81,0.24,73625.8932776909
"3120","Stefan Gonzalez","UC-Davis",26,-2.2,-0.1,0.32,96623.3604006374
"3121","Caleb Fuller","UC-Davis",26,-4.9,-0.8,0.29,87134.7595651302
"3122","A.J. John","UC-Davis",26,-2.8,-0.32,0.31,93660.1085619099
"3123","Matt Neufeld","UC-Davis",26,-3.3,-0.5,0.3,91152.4437872377
"3124","Damion Squire","UC-Davis",26,-6.1,-1.25,0.27,81139.8532973214
"3125","Gio Nelson","UC-Davis",26,-7.6,-0.18,0.32,95528.918954975
"3126","Colin Russell","UC-Davis",26,-6.8,-0.47,0.3,91657.0742179618
"3127","Joe Mooney","UC-Davis",26,-0.7,0.82,0.36,108953.895273112
"3128","Garrison Goode","UC-Davis",26,0.9,1.94,0.41,123963.7467036
"3129","Evan Leonard","UC-Irvine",28,5.2,3.5,0.48,144940.295247385
"3130","Darrian Traylor","UC-Irvine",28,-0.5,0.14,0.33,99837.4524662557
"3131","Collin Welp","UC-Irvine",28,1.4,1.36,0.39,116209.179189599
"3132","JC Butler","UC-Irvine",28,0,0.22,0.33,100838.139957215
"3133","John Edgar Jr.","UC-Irvine",28,-2.3,-0.15,0.32,95958.1406001068
"3134","Solomon Ruddell","UC-Irvine",28,0.5,0.11,0.33,99441.9711824036
"3135","Jonathan Galloway","UC-Irvine",28,6.6,5.29,0.56,168925.635898947
"3136","Max Hazzard","UC-Irvine",28,2.7,3.06,0.46,138919.39230777
"3137","Robert Cartwright","UC-Irvine",28,1.1,1.59,0.4,119313.108053771
"3138","Eyassu Worku","UC-Irvine",28,-2.7,-0.44,0.31,91991.3434802572
"3139","Spencer Rivers","UC-Irvine",28,-0.3,0.25,0.34,101214.446390941
"3140","Elston Jones","UC-Irvine",28,3.7,2.76,0.45,135006.524453901
"3141","Tommy Rutherford","UC-Irvine",28,1.3,1.39,0.39,116620.240039178
"3142","Kendall Stubblefield","UC-Riverside",29,-29.7,-0.5,0.3,91183.1070173963
"3143","Callum McRae","UC-Riverside",29,-7.3,-2.25,0.22,67680.0303765509
"3144","George Willborn III","UC-Riverside",29,-8.1,0,0.32,97913.9753129752
"3145","Menno Dijkstra","UC-Riverside",29,-4.1,-1.1,0.28,83164.3830551544
"3146","Eric Rwahwire","UC-Riverside",29,-11.5,-0.88,0.29,86042.0982779676
"3147","Ryker Pierce","UC-Riverside",29,-4.6,-0.21,0.32,95086.0155202307
"3148","Dragon Elkaz","UC-Riverside",29,-2.2,-0.14,0.32,96057.9820611085
"3149","Dominick Pickett","UC-Riverside",29,-2.8,-0.48,0.3,91461.9688463863
"3150","Zac Watson","UC-Riverside",29,-4.2,-1.19,0.27,81876.5273884913
"3151","Mateen Hirbod","UC-Riverside",29,0.9,0.11,0.33,99423.9947604104
"3152","DJ McDonald","UC-Riverside",29,-6.4,-1.57,0.25,76785.2740791313
"3153","Jordan Gilliam","UC-Riverside",29,-5.1,-1.32,0.27,80229.9697841232
"3154","Dikymbe Martin","UC-Riverside",29,-0.5,1.23,0.38,114454.763053271
"3155","Ajani Kennedy","UC-Riverside",29,-2,0,0.32,97913.9753129752
"3156","Armani Dodson","UCLA",28,7,0.06,0.33,98776.8435686524
"3157","Jules Bernard","UCLA",28,1.8,1.47,0.39,117587.371542416
"3158","Cody Riley","UCLA",28,-0.9,0.46,0.35,104030.752503221
"3159","Jaylen Hands","UCLA",28,4.5,5,0.55,164984.005769888
"3160","Kris Wilkes","UCLA",28,2.8,3.75,0.49,148190.432343769
"3161","David Singleton","UCLA",28,3.9,2.45,0.43,130792.851138677
"3162","Russell Stong","UCLA",28,-28.5,-0.07,0.32,96961.2249473316
"3163","Prince Ali","UCLA",28,3.7,3.25,0.47,141564.323197048
"3164","Moses Brown","UCLA",28,4.9,4.18,0.51,153978.840225604
"3165","Kenneth Nwuba","UCLA",28,-5.2,-0.13,0.32,96188.2388016207
"3166","Alex Olesinski","UCLA",28,-0.6,0.12,0.33,99558.2187112935
"3167","Chris Smith","UCLA",28,-0.1,0.92,0.37,110278.15835995
"3168","Jalen Hill","UCLA",28,4.4,3.05,0.46,138871.455182455
"3169","Novak Topalovic","Utah",27,-2.1,-0.03,0.32,97523.7316039261
"3170","Charles Jones Jr","Utah",27,-3.9,-0.54,0.3,90664.6391509263
"3171","Both Gach","Utah",27,2.8,2.33,0.43,129173.242096423
"3172","Donnie Tillman","Utah",27,3.8,3.84,0.5,149453.486823376
"3173","Sedrick Barefield","Utah",27,1.9,3.1,0.46,139501.029428264
"3174","Jayce Johnson","Utah",27,1.6,1.9,0.41,123461.26729773
"3175","Brooks King","Utah",27,-19.2,-0.16,0.32,95776.3346137254
"3176","Timmy Allen","Utah",27,4.1,4,0.5,151664.453569867
"3177","Marc Reininger","Utah",27,-7.8,-0.07,0.32,96976.8932855134
"3178","Brandon Morley","Utah",27,-4,-0.16,0.32,95701.7657521237
"3179","Parker Van Dyke","Utah",27,4.8,4,0.5,151578.699379025
"3180","Vante Hendrix","Utah",27,3.7,0.37,0.34,102943.645028012
"3181","Beau Rydalch","Utah",27,-1.2,0.02,0.33,98232.1357891426
"3182","Riley Battin","Utah",27,1.7,1.98,0.41,124446.819085233
"3183","Quinn Taylor","Utah State",29,6.3,5.37,0.56,169943.63861017
"3184","John Knight III","Utah State",29,-0.7,0.2,0.33,100576.469373165
"3185","Dwayne Brown Jr.","Utah State",29,2.2,1.43,0.39,117158.912822356
"3186","Neemias Queta","Utah State",29,9.6,7.6,0.66,199924.177984152
"3187","Diogo Brito","Utah State",29,4.6,3.74,0.49,148164.645476358
"3188","Crew Ainge","Utah State",29,-1.1,0.18,0.33,100330.006428871
"3189","Ben Fakira","Utah State",29,0,0.13,0.33,99719.0560317483
"3190","Abel Porter","Utah State",29,1,1.43,0.39,117145.027586058
"3191","Brock Miller","Utah State",29,0.5,1.65,0.4,120101.425814561
"3192","Sam Merrill","Utah State",29,7.2,7.97,0.68,204899.720991026
"3193","Alek Johnson","Utah State",29,-3.2,-0.02,0.32,97705.6967685014
"3194","Tauriawn Knight","Utah State",29,-2.7,-0.13,0.32,96229.233308787
"3195","Justin Bean","Utah State",29,8.1,1.95,0.41,124092.274147284
"3196","Connor MacDougall","Utah Valley",28,4.4,1.63,0.4,119850.003857303
"3197","Baylee Steele","Utah Valley",28,2,2.07,0.42,125669.570870593
"3198","Conner Toolson","Utah Valley",28,2,2.91,0.45,136982.732445028
"3199","Jake Toolson","Utah Valley",28,4.6,5.5,0.57,171789.879136542
"3200","Hayden Schenck","Utah Valley",28,3.6,0.68,0.36,107041.203973028
"3201","Cache Fields","Utah Valley",28,-11.6,-0.15,0.32,95958.1406001068
"3202","Isaiah White","Utah Valley",28,0.2,1.29,0.38,115236.055545696
"3203","Drew Cotton","Utah Valley",28,-3.4,-0.11,0.32,96471.0678409816
"3204","Ben Nakwaasah","Utah Valley",28,-0.9,0.68,0.36,107023.227551035
"3205","Wyatt Lowell","Utah Valley",28,0.4,0.96,0.37,110770.712322566
"3206","TJ Washington","Utah Valley",28,-1.8,0.12,0.33,99548.6312862304
"3207","Richard Harward","Utah Valley",28,1.6,0.86,0.36,109390.123113483
"3208","Micah Bradford","Valparaiso",30,-22.1,-0.05,0.32,97239.4999597875
"3209","Daniel Sackey","Valparaiso",30,-6.2,-1.92,0.24,72075.8647679733
"3210","Javon Freeman","Valparaiso",30,2.5,3.52,0.48,145177.584017696
"3211","Mileek McMillan","Valparaiso",30,-5.8,-0.69,0.29,88690.5528214563
"3212","Derrik Smits","Valparaiso",30,0.8,1.51,0.39,118208.636686504
"3213","Markus Golder","Valparaiso",30,-1.3,0.4,0.34,103253.851492276
"3214","Ryan Fazekas","Valparaiso",30,0.9,1.31,0.38,115559.95072241
"3215","Jaume Sorolla","Valparaiso",30,-0.4,0.54,0.35,105179.965187448
"3216","Langston Stalling","Valparaiso",30,-11.1,-0.16,0.32,95776.4588951614
"3217","Deion Lavender","Valparaiso",30,0,1.44,0.39,117242.224240145
"3218","John Kiser","Valparaiso",30,-0.8,0.38,0.34,103001.063051446
"3219","Bakari Evelyn","Valparaiso",30,-4.9,-1.99,0.24,71185.5125604486
"3220","Isaiah Rice","Vanderbilt",28,-11.8,-0.04,0.32,97326.7455278615
"3221","Darius Garland","Vanderbilt",28,5.4,0.92,0.37,110241.007087831
"3222","Saben Lee","Vanderbilt",28,2.8,3.81,0.49,148995.776049068
"3223","Yanni Wetzell","Vanderbilt",28,0.7,1.17,0.38,113639.749272693
"3224","Matt Ryan","Vanderbilt",28,0.6,1.61,0.4,119569.571674208
"3225","Simisola Shittu","Vanderbilt",28,0.9,1.98,0.41,124501.10344103
"3226","Aaron Nesmith","Vanderbilt",28,4.8,4.91,0.54,163760.410646212
"3227","Joe Toye","Vanderbilt",28,0.9,1.76,0.4,121477.469261761
"3228","Clevon Brown","Vanderbilt",28,3.6,2.21,0.42,127644.580433588
"3229","Mac Hunt","Vanderbilt",28,9,0.05,0.33,98573.110786062
"3230","Matthew Moyer","Vanderbilt",28,1.3,1.07,0.37,112309.494045191
"3231","Maxwell Evans","Vanderbilt",28,-1.4,0.19,0.33,100423.483823237
"3232","Jake Lorenzo","Vermont",28,4.2,0.06,0.33,98731.3032996028
"3233","Ben Shungu","Vermont",28,1.5,1.54,0.39,118592.852745907
"3234","Ernie Duncan","Vermont",28,3.7,3.95,0.5,150922.848486747
"3235","Isaiah Moll","Vermont",28,-4.7,-1.21,0.27,81670.4803998511
"3236","Robin Duncan","Vermont",28,0.8,1.76,0.4,121604.502643847
"3237","Ryan Davis","Vermont",28,-4.2,-0.39,0.31,92614.5261093575
"3238","Samuel Dingba","Vermont",28,2.2,1.32,0.38,115581.202847967
"3239","RA Kpedi","Vermont",28,-2.9,-0.17,0.32,95659.7319950184
"3240","Kevin Garrison","Vermont",28,-2.3,-0.01,0.32,97834.8790562048
"3241","Everett Duncan","Vermont",28,2.5,2.61,0.44,132914.068933883
"3242","Stef Smith","Vermont",28,-0.6,0.94,0.37,110547.804689849
"3243","Anthony Lamb","Vermont",28,8.8,7.84,0.67,203140.759092815
"3244","Skyler Nash","Vermont",28,-10,-0.18,0.32,95517.1190472051
"3245","Bailey Patella","Vermont",28,4.2,0.77,0.36,108242.028962179
"3246","Tim Delaney","Villanova",29,-7.5,-0.03,0.32,97532.1313147732
"3247","Eric Paschall","Villanova",29,5.5,6.66,0.62,187300.183982988
"3248","Cole Swider","Villanova",29,-1.2,0.12,0.33,99459.8649541808
"3249","Phil Booth","Villanova",29,5.3,6.34,0.61,182973.775773057
"3250","Joe Cremo","Villanova",29,2,1.85,0.41,122768.548286851
"3251","Dylan Painter","Villanova",29,20.5,0.21,0.33,100777.80529949
"3252","Jahvon Quinerly","Villanova",29,-4.1,-0.41,0.31,92398.0651934936
"3253","Dhamir Cosby-Roundtree","Villanova",29,10.1,6.36,0.61,183319.749577489
"3254","Brandon Slater","Villanova",29,1,0.12,0.33,99545.4905780201
"3255","Saddiq Bey","Villanova",29,6.5,6.13,0.6,180137.716259139
"3256","Peyton Heck","Villanova",29,-1.4,0,0.32,97927.8605492734
